basari_sirasi,tyt_turkce,tyt_matematik,tyt_sosyal,tyt_fen,toplam_net
293520.0,24.9,14.5,11.7,8.6,59.7
440505.0,26.7,6.3,11.8,1.5,46.3
583370.0,31.2,4.4,12.1,1.6,49.3
381029.0,21.7,10.3,9.0,5.5,46.5
414319.0,24.4,12.6,8.8,3.4,49.2
259122.0,23.2,18.7,10.5,8.1,60.5
371795.0,31.2,15.2,12.9,3.4,62.7
305099.0,25.0,15.9,9.6,6.8,57.3
267975.0,26.7,14.0,10.4,7.7,58.8
407419.0,29.2,12.2,11.4,2.2,55.0
295644.0,26.3,14.9,10.5,7.0,58.7
376380.0,24.6,12.1,11.1,2.3,50.1
229265.0,27.5,15.4,11.1,7.0,61.0
430392.0,26.3,10.3,10.5,7.8,54.9
436498.0,27.8,11.7,11.7,3.0,54.2
221858.0,26.1,17.0,11.4,9.4,63.9
274648.0,26.8,12.6,11.1,4.5,55.0
576331.0,25.4,10.6,10.7,2.8,49.5
585871.0,24.6,10.6,10.7,3.2,49.10000000000001
262038.0,26.5,15.3,10.8,10.1,62.7
385311.0,27.3,13.9,11.3,4.4,56.9
498137.0,24.3,9.1,10.8,1.8,46.0
445538.0,26.2,13.3,11.7,2.4,53.6
240214.0,21.3,17.6,8.2,8.6,55.70000000000001
490920.0,29.0,14.0,9.6,1.4,54.0
303348.0,26.6,17.8,12.3,6.3,63.0
454309.0,29.7,10.8,11.0,1.8,53.3
267975.0,26.7,14.0,10.4,7.7,58.8
388286.0,26.6,12.0,10.5,7.0,56.1
562530.0,25.7,10.8,10.1,3.3,49.9
591071.0,23.0,9.8,11.1,2.6,46.5
503300.0,24.2,9.8,9.5,4.5,48.0
534516.0,27.9,7.4,10.9,3.9,50.1
407774.0,24.9,13.6,9.9,4.6,53.0
403749.0,26.3,16.6,10.7,4.5,58.10000000000001
426010.0,25.9,11.9,11.8,4.9,54.49999999999999
296763.0,25.0,16.5,9.8,6.6,57.9
368218.0,28.8,14.0,11.6,4.6,59.0
386776.0,24.8,9.7,11.2,1.6,47.3
278427.0,27.1,11.8,12.8,2.3,54.0
501271.0,27.8,13.6,10.5,1.9,53.8
588244.0,24.8,11.3,11.7,2.7,50.5
233686.0,25.5,19.1,9.9,7.3,61.8
532367.0,25.5,10.4,11.2,2.7,49.8
331127.0,21.2,18.1,8.1,4.5,51.9
534307.0,27.8,8.4,11.8,2.7,50.7
576611.0,25.1,11.7,10.9,3.4,51.1
555874.0,24.5,11.9,10.6,4.8,51.8
329383.0,23.0,14.3,11.0,7.5,55.8
205458.0,25.9,12.9,13.5,1.6,53.9
288520.0,26.1,15.1,8.8,7.4,57.4
531125.0,27.3,8.8,11.2,2.7,50.0
530710.0,26.0,9.6,11.4,2.8,49.8
432470.0,25.2,13.4,11.5,4.5,54.6
584505.0,26.1,10.2,11.2,1.7,49.2
480955.0,27.6,13.1,10.9,6.4,58.0
389212.0,28.0,13.4,11.4,3.6,56.4
369897.0,30.0,10.7,11.6,4.2,56.50000000000001
330818.0,29.9,15.3,11.5,4.5,61.2
319452.0,28.5,15.5,12.1,6.3,62.4
237664.0,26.3,18.3,11.6,7.6,63.8
483580.0,28.4,10.7,12.0,3.1,54.2
580067.0,26.5,8.4,11.9,2.7,49.5
522680.0,26.7,12.0,10.1,4.6,53.400000000000006
448543.0,27.4,12.6,11.3,4.7,56.0
563461.0,27.2,6.5,11.6,3.8,49.1
431044.0,25.6,9.7,12.5,4.9,52.7
438802.0,21.6,10.9,9.7,2.9,45.1
331286.0,31.7,15.7,13.7,2.3,63.39999999999999
341938.0,27.0,9.9,11.3,0.8,49.0
524772.0,30.1,9.1,13.1,0.4,52.7
312834.0,24.6,14.3,9.8,5.6,54.3
538182.0,23.1,12.3,8.6,3.5,47.50000000000001
547161.0,26.8,10.5,10.2,2.7,50.2
546484.0,30.0,12.6,10.4,0.5,53.5
317991.0,29.5,11.4,13.4,0.2,54.5
372942.0,25.0,10.8,11.5,1.0,48.3
351338.0,28.3,15.1,11.5,4.4,59.3
499687.0,26.9,11.0,11.5,3.2,52.6
591071.0,23.0,9.8,11.1,2.6,46.5
298445.0,24.1,14.2,11.6,7.8,57.7
236713.0,26.4,17.9,11.4,7.4,63.1
299580.0,22.8,14.3,7.3,4.8,49.2
534307.0,27.8,8.4,11.8,2.7,50.7
276527.0,26.5,14.9,12.4,3.2,57.0
435488.0,28.9,9.0,12.3,3.8,54.0
430234.0,22.9,12.2,9.2,4.6,48.9
272102.0,29.0,16.2,11.8,7.6,64.6
216588.0,26.5,16.9,11.1,7.7,62.2
400243.0,27.4,12.3,12.3,4.4,56.4
500608.0,26.4,9.7,11.8,3.3,51.19999999999999
441102.0,24.4,12.0,10.6,4.3,51.3
203467.0,25.0,18.4,9.9,9.3,62.6
542985.0,26.6,9.7,10.5,2.5,49.3
415986.0,21.7,12.0,8.8,5.6,48.1
447415.0,25.9,9.1,11.2,6.9,53.1
573040.0,26.6,9.7,11.1,2.4,49.8
553417.0,27.6,6.8,12.3,2.4,49.1
440901.0,26.6,11.9,11.7,4.4,54.6
580699.0,28.4,6.3,11.6,2.5,48.8
205857.0,26.1,17.7,11.0,9.1,63.9
309461.0,23.3,18.8,9.7,5.9,57.7
472783.0,26.4,10.4,10.8,4.0,51.6
406552.0,28.6,13.8,11.2,4.1,57.70000000000001
559693.0,28.0,6.9,12.5,3.0,50.4
391964.0,28.4,19.2,11.3,5.0,63.89999999999999
330568.0,28.8,14.0,10.8,6.0,59.6
242472.0,24.4,20.2,10.2,9.1,63.9
330818.0,29.9,15.3,11.5,4.5,61.2
562748.0,26.8,9.5,11.4,1.4,49.1
242128.0,26.4,16.6,9.9,8.8,61.7
504190.0,26.6,10.5,11.0,3.0,51.1
232967.0,25.9,16.3,11.1,7.9,61.2
236598.0,26.7,17.6,10.4,9.3,64.0
234453.0,23.8,15.4,8.8,8.3,56.3
280548.0,28.6,17.1,12.6,6.3,64.60000000000001
487873.0,27.0,10.8,12.2,2.5,52.5
456580.0,27.3,13.6,12.2,3.6,56.7
582509.0,27.8,4.2,9.8,4.6,46.4
571149.0,25.6,10.9,12.0,2.9,51.4
452409.0,25.8,14.4,9.8,5.8,55.8
303977.0,26.8,10.6,12.5,1.4,51.3
396933.0,25.0,9.0,10.4,1.7,46.1
429782.0,25.0,12.1,9.8,5.3,52.2
217274.0,29.0,8.5,9.8,13.0,60.3
435488.0,28.9,9.0,12.3,3.8,54.0
470447.0,21.3,12.2,7.8,5.6,46.9
287419.0,25.3,11.8,12.8,2.2,52.10000000000001
528370.0,28.9,6.8,11.1,2.5,49.3
351055.0,22.6,19.9,11.0,5.4,58.9
256371.0,25.1,12.5,11.8,1.3,50.7
529210.0,24.8,12.4,10.5,1.3,49.0
338294.0,22.5,15.4,9.8,7.0,54.7
475189.0,26.6,13.6,11.0,1.4,52.6
485672.0,27.9,8.4,12.1,2.6,51.0
563670.0,27.9,8.0,11.1,1.6,48.6
498393.0,26.2,10.5,11.6,2.8,51.1
393339.0,24.3,12.7,10.4,6.5,53.9
293090.0,24.1,12.6,7.8,4.3,48.8
316547.0,26.3,13.7,11.1,2.0,53.1
474322.0,21.9,11.5,9.6,5.3,48.3
482721.0,27.1,11.4,11.8,4.0,54.3
417134.0,21.1,11.8,7.0,5.4,45.3
583370.0,31.2,4.4,12.1,1.6,49.3
269078.0,24.0,18.6,10.1,9.1,61.8
216544.0,28.7,16.2,12.3,2.1,59.3
379604.0,21.8,13.6,8.0,6.6,50.0
526645.0,28.8,6.6,10.9,3.5,49.8
492905.0,21.5,12.7,9.2,3.7,47.10000000000001
406443.0,17.6,16.0,7.6,6.3,47.5
363180.0,25.7,15.0,10.0,5.4,56.1
400243.0,27.4,12.3,12.3,4.4,56.4
429581.0,28.4,12.3,12.0,3.3,56.0
516735.0,27.3,9.3,11.3,2.8,50.7
456113.0,29.2,10.7,12.2,5.2,57.3
596987.0,25.8,9.3,10.4,4.9,50.4
213966.0,28.9,11.9,13.6,0.6,55.0
253720.0,27.9,10.8,13.5,1.9,54.1
383188.0,30.1,11.1,10.8,3.5,55.5
579382.0,29.2,5.5,11.4,1.4,47.5
398201.0,26.7,14.9,11.8,4.0,57.400000000000006
588244.0,24.8,11.3,11.7,2.7,50.5
481444.0,25.8,12.5,11.2,3.4,52.9
385762.0,27.3,14.0,11.7,4.4,57.4
258082.0,26.7,10.5,12.2,1.2,50.60000000000001
355923.0,26.8,16.6,12.5,5.8,61.7
409561.0,28.6,10.8,14.6,1.4,55.400000000000006
365087.0,27.5,10.1,11.9,1.3,50.8
451382.0,20.0,11.2,8.2,6.0,45.4
479282.0,24.9,10.4,12.9,3.8,51.99999999999999
484527.0,23.1,14.1,11.7,3.5,52.400000000000006
309522.0,21.7,17.2,8.4,7.6,54.9
534630.0,23.2,8.5,9.9,3.4,45.0
494783.0,26.2,11.2,10.8,3.5,51.7
287451.0,30.1,6.9,14.1,4.9,56.0
481782.0,27.3,11.4,11.8,3.5,54.0
485672.0,27.9,8.4,12.1,2.6,51.0
434701.0,27.7,11.1,12.3,3.6,54.7
333979.0,21.0,15.8,7.6,6.6,51.0
404248.0,20.2,13.3,6.5,6.3,46.3
491167.0,28.4,8.4,10.5,3.2,50.5
403383.0,27.3,12.5,12.4,4.7,56.9
445538.0,26.2,13.3,11.7,2.4,53.6
293674.0,25.9,15.1,10.3,7.4,58.7
267887.0,23.6,15.3,8.8,8.2,55.900000000000006
373456.0,27.9,13.3,12.2,4.3,57.7
446984.0,31.3,10.6,13.4,0.8,56.1
397267.0,27.3,12.7,11.3,4.6,55.9
391207.0,25.7,14.8,10.2,5.0,55.7
485236.0,26.1,10.4,10.8,5.4,52.7
289891.0,23.2,18.0,12.8,4.2,58.2
309939.0,28.2,13.4,12.4,7.1,61.1
413213.0,22.3,11.4,7.9,6.5,48.1
444561.0,27.1,8.3,12.1,4.5,52.00000000000001
486588.0,25.2,17.0,10.4,4.8,57.4
291061.0,23.2,13.9,9.1,7.7,53.900000000000006
521097.0,29.2,8.9,10.7,0.8,49.6
231610.0,26.3,17.6,9.7,8.3,61.900000000000006
405702.0,26.6,9.5,11.2,1.8,49.1
243043.0,25.8,12.7,11.9,1.5,51.9
400770.0,28.7,10.2,10.9,5.2,55.0
563481.0,25.3,11.1,10.8,2.4,49.6
529927.0,27.4,7.7,12.2,2.8,50.1
243855.0,25.8,18.4,10.8,7.9,62.9
557148.0,25.2,12.4,10.8,4.3,52.7
329288.0,31.5,10.4,11.8,4.8,58.5
204634.0,25.8,18.8,10.0,9.8,64.4
341684.0,28.3,15.7,11.1,5.5,60.6
535995.0,31.4,13.3,11.0,3.0,58.7
559148.0,24.5,8.9,10.9,3.3,47.6
461851.0,26.3,12.8,11.6,3.6,54.3
553314.0,25.6,8.2,11.6,2.7,48.1
311422.0,27.9,15.6,12.2,5.2,60.900000000000006
268606.0,25.7,17.5,10.5,9.6,63.3
530201.0,28.7,10.3,11.2,1.4,51.6
279074.0,23.6,17.9,9.5,8.6,59.6
593788.0,27.1,7.9,9.8,2.3,47.1
419113.0,27.9,10.9,11.7,4.5,55.0
496479.0,28.5,18.4,7.2,0.2,54.3
291780.0,26.6,18.2,11.4,8.1,64.3
309023.0,25.8,11.6,10.5,6.8,54.7
390330.0,26.2,11.2,13.2,4.9,55.49999999999999
434668.0,27.3,10.8,12.1,4.0,54.2
306191.0,24.0,17.1,9.7,5.4,56.2
237804.0,25.2,17.4,9.7,7.6,59.9
544048.0,22.2,10.7,8.5,4.7,46.1
589210.0,21.2,11.0,8.4,4.4,45.0
591074.0,23.6,11.1,10.1,3.8,48.6
521372.0,26.8,11.0,11.0,2.4,51.2
311520.0,27.2,11.3,12.3,1.3,52.1
421577.0,23.6,13.4,11.8,5.4,54.2
262447.0,25.2,15.5,9.6,7.6,57.900000000000006
470996.0,23.9,8.3,11.4,1.8,45.4
323980.0,28.2,17.1,10.0,5.3,60.6
386680.0,27.4,13.2,11.0,4.9,56.49999999999999
507217.0,28.0,11.0,12.2,1.3,52.5
242799.0,25.5,16.7,10.4,8.4,61.0
233376.0,25.2,19.8,10.7,9.1,64.8
514630.0,27.1,10.3,11.3,4.4,53.1
473600.0,26.2,11.8,11.2,3.1,52.3
569267.0,25.6,11.4,11.3,3.6,51.9
246303.0,22.2,18.2,9.2,9.0,58.6
278104.0,27.8,17.0,10.1,6.6,61.5
369730.0,24.1,16.9,9.5,4.8,55.3
520267.0,26.0,11.4,10.4,1.0,48.8
336284.0,23.2,13.0,8.0,6.5,50.7
365906.0,23.1,12.8,9.4,6.7,52.00000000000001
357129.0,27.2,11.5,11.1,7.4,57.2
529031.0,24.4,15.0,12.9,3.4,55.7
251270.0,20.5,20.0,13.8,4.5,58.8
593079.0,27.9,7.8,11.8,1.6,49.1
230499.0,25.8,18.0,11.5,8.5,63.8
243025.0,23.3,17.8,9.9,6.6,57.6
534516.0,27.9,7.4,10.9,3.9,50.1
416098.0,27.6,15.3,11.4,3.3,57.6
290470.0,24.2,15.8,10.3,6.6,56.9
482910.0,27.5,12.4,11.3,3.7,54.900000000000006
222866.0,26.9,19.6,10.3,7.9,64.7
274613.0,29.6,15.2,12.3,1.0,58.1
305699.0,24.7,11.4,11.5,1.5,49.1
270921.0,24.8,17.8,9.7,8.4,60.7
499632.0,26.9,11.3,11.7,4.2,54.10000000000001
291546.0,25.5,17.7,10.2,7.8,61.2
388226.0,24.8,10.8,9.6,5.4,50.6
271149.0,29.0,10.1,8.9,7.8,55.8
243146.0,27.0,14.0,10.9,0.9,52.8
572118.0,25.9,7.5,10.4,4.3,48.1
523331.0,26.8,9.2,10.8,2.7,49.5
532739.0,26.6,8.9,10.6,3.0,49.1
551705.0,25.6,8.9,11.3,3.8,49.6
559148.0,24.5,8.9,10.9,3.3,47.6
277852.0,27.6,17.2,9.2,8.9,62.9
266126.0,26.8,15.8,10.7,9.1,62.4
380575.0,28.9,13.1,12.4,2.4,56.8
297861.0,24.0,14.2,10.2,6.0,54.400000000000006
295644.0,26.3,14.9,10.5,7.0,58.7
413946.0,21.7,12.1,7.6,5.1,46.5
296974.0,24.9,16.4,11.5,7.0,59.8
571227.0,23.0,11.1,10.9,3.1,48.1
463762.0,26.8,16.5,11.5,2.8,57.6
422223.0,29.6,20.4,9.9,3.4,63.3
483997.0,29.4,7.9,11.7,1.8,50.8
532057.0,25.8,14.6,10.0,3.7,54.1
495615.0,26.9,10.7,11.4,3.2,52.2
233779.0,27.1,15.9,10.4,6.7,60.1
449488.0,27.6,14.0,10.7,5.9,58.2
288071.0,26.4,16.9,10.7,1.1,55.1
492269.0,25.8,13.9,10.2,3.2,53.10000000000001
316268.0,26.8,10.9,11.8,1.7,51.2
526797.0,27.9,9.3,10.7,2.4,50.3
475189.0,26.6,13.6,11.0,1.4,52.6
299073.0,25.9,16.1,10.6,7.4,60.0
400029.0,22.2,12.2,8.3,6.7,49.400000000000006
548063.0,25.7,9.4,11.6,2.5,49.2
244027.0,28.1,14.3,13.0,2.2,57.60000000000001
502652.0,22.9,14.5,11.2,2.8,51.39999999999999
319452.0,28.5,15.5,12.1,6.3,62.4
527119.0,25.6,11.2,11.7,3.9,52.4
263488.0,23.7,17.0,8.9,8.0,57.6
289265.0,23.9,19.3,10.3,8.6,62.1
479963.0,31.1,9.1,14.2,2.5,56.900000000000006
584213.0,26.7,8.3,11.5,2.1,48.6
425514.0,22.4,12.2,10.0,5.9,50.49999999999999
435354.0,26.4,12.5,11.8,4.4,55.1
401030.0,24.0,12.0,10.4,2.9,49.3
500710.0,29.1,7.9,12.2,2.1,51.3
256071.0,27.0,13.5,10.6,6.4,57.5
203860.0,28.9,14.7,13.4,2.6,59.6
346043.0,27.8,13.9,12.2,5.1,59.00000000000001
559508.0,24.3,10.3,11.9,1.0,47.5
223304.0,24.3,18.9,9.4,9.2,61.8
285707.0,24.9,15.2,11.5,6.0,57.6
295239.0,19.6,22.4,4.1,4.8,50.9
261346.0,23.2,18.7,9.7,9.7,61.3
337231.0,25.3,13.0,10.8,7.9,56.99999999999999
420241.0,26.5,12.2,11.3,3.8,53.8
572118.0,25.9,7.5,10.4,4.3,48.1
272706.0,25.7,16.5,9.6,9.7,61.5
298367.0,22.2,19.8,13.0,6.9,61.9
324060.0,23.3,17.7,8.9,5.5,55.4
248700.0,23.7,20.6,11.0,6.7,62.0
595804.0,25.8,8.6,10.5,3.4,48.3
320029.0,28.8,15.3,12.2,4.9,61.2
293848.0,27.3,17.7,11.7,7.9,64.60000000000001
408543.0,27.5,11.7,11.4,4.1,54.7
344316.0,27.1,15.3,10.0,5.2,57.60000000000001
514126.0,28.3,8.6,12.5,0.9,50.3
270783.0,23.8,15.6,10.5,8.2,58.1
330144.0,23.8,13.9,8.6,8.3,54.60000000000001
524620.0,25.7,10.4,11.7,3.4,51.2
297785.0,25.8,17.8,9.8,7.7,61.10000000000001
523666.0,31.0,8.4,11.2,1.9,52.49999999999999
504304.0,24.5,7.9,11.3,1.6,45.3
475968.0,27.5,10.1,11.2,2.9,51.7
269612.0,25.8,15.3,9.4,6.8,57.3
464083.0,21.2,19.8,4.8,3.0,48.8
243586.0,23.6,19.3,9.1,9.0,61.00000000000001
532891.0,26.3,8.4,12.5,3.1,50.3
573248.0,27.7,7.8,13.1,0.7,49.3
232226.0,21.4,19.7,9.6,11.2,61.89999999999999
564158.0,28.4,6.3,11.8,1.7,48.2
438618.0,25.4,14.3,12.4,4.6,56.7
595995.0,28.9,6.4,12.1,1.1,48.5
356539.0,28.9,16.5,11.2,3.6,60.2
401703.0,27.5,13.2,12.1,4.1,56.900000000000006
567711.0,24.4,7.8,10.9,2.1,45.2
421308.0,20.8,12.7,8.6,5.7,47.8
265209.0,20.2,15.2,7.0,3.8,46.2
461873.0,21.8,12.0,9.3,5.3,48.39999999999999
451921.0,26.7,11.4,11.8,4.7,54.60000000000001
546332.0,29.0,9.1,13.1,1.8,53.0
585436.0,26.9,8.9,11.1,2.5,49.4
532820.0,25.9,9.4,11.4,3.3,49.99999999999999
243069.0,26.2,11.0,11.2,1.4,49.8
589038.0,26.2,9.2,12.4,2.0,49.8
288075.0,21.0,14.0,8.9,8.6,52.5
519884.0,27.1,10.0,11.6,2.8,51.5
269271.0,27.8,13.4,12.6,4.0,57.8
480547.0,26.0,12.3,11.4,4.4,54.1
416428.0,27.4,13.7,11.7,4.7,57.5
289867.0,23.9,14.8,8.6,8.7,56.0
411810.0,28.1,11.2,11.6,4.4,55.3
200407.0,27.4,11.9,13.2,1.4,53.9
567684.0,23.6,13.1,9.0,5.8,51.5
287587.0,24.2,14.4,11.2,4.9,54.7
239680.0,25.2,16.6,10.6,9.6,62.0
503962.0,32.0,6.9,12.8,0.6,52.3
363167.0,28.4,13.0,12.2,4.0,57.6
503962.0,32.0,6.9,12.8,0.6,52.3
244204.0,27.3,17.1,10.8,9.7,64.9
570924.0,26.6,9.6,10.4,3.5,50.1
547125.0,24.8,11.7,10.7,4.1,51.3
254418.0,28.1,17.1,12.1,2.2,59.50000000000001
261969.0,25.3,15.5,9.2,7.4,57.4
557103.0,21.6,13.1,9.1,3.6,47.400000000000006
452345.0,29.4,11.8,12.2,3.1,56.50000000000001
415650.0,19.7,14.8,7.9,6.2,48.6
286462.0,26.7,13.2,12.2,4.0,56.1
365782.0,25.6,17.8,9.2,3.9,56.50000000000001
473943.0,26.4,10.9,11.2,4.9,53.4
369723.0,19.3,15.0,7.0,5.9,47.2
310600.0,26.3,12.8,12.2,1.5,52.8
483997.0,29.4,7.9,11.7,1.8,50.8
372106.0,27.0,16.9,9.7,3.9,57.49999999999999
487282.0,27.0,12.3,11.0,3.4,53.7
298360.0,25.3,15.7,11.2,6.3,58.5
228947.0,26.2,12.5,12.6,1.3,52.6
514630.0,27.1,10.3,11.3,4.4,53.1
293478.0,27.9,12.6,12.3,1.9,54.7
423546.0,30.1,13.1,13.1,2.3,58.6
462621.0,27.0,10.8,12.2,2.8,52.8
304198.0,22.8,14.8,9.9,7.3,54.8
222294.0,26.5,16.2,12.5,3.7,58.900000000000006
587271.0,28.4,8.6,8.7,1.8,47.5
349225.0,27.5,14.6,12.0,6.2,60.3
515271.0,27.5,11.2,10.3,0.9,49.9
269349.0,25.8,14.3,8.8,9.1,58.00000000000001
203588.0,27.5,15.2,12.7,3.2,58.60000000000001
249181.0,27.3,16.7,10.4,7.6,62.0
583797.0,24.9,8.1,11.2,1.4,45.6
474591.0,28.9,9.6,12.3,1.1,51.9
438850.0,26.8,15.1,10.6,2.8,55.3
480110.0,31.1,10.2,11.6,1.5,54.4
500710.0,29.1,7.9,12.2,2.1,51.3
448668.0,27.9,12.6,12.9,1.8,55.2
448959.0,23.7,9.7,11.0,1.6,46.0
416540.0,29.2,15.0,7.7,5.6,57.50000000000001
341826.0,30.2,11.1,12.3,6.4,59.99999999999999
277380.0,29.5,16.5,12.5,5.1,63.6
485197.0,26.9,13.7,11.6,2.2,54.4
521898.0,25.5,11.8,10.6,2.8,50.7
282914.0,26.1,17.0,11.2,8.2,62.5
530710.0,26.0,9.6,11.4,2.8,49.8
222866.0,26.9,19.6,10.3,7.9,64.7
461851.0,26.3,12.8,11.6,3.6,54.3
210776.0,27.3,17.4,10.1,9.6,64.4
452409.0,25.8,14.4,9.8,5.8,55.8
305895.0,30.0,12.6,15.0,5.6,63.2
491250.0,25.0,11.0,10.6,3.3,49.9
395788.0,23.2,15.8,9.6,6.0,54.6
299665.0,25.6,21.6,9.6,6.3,63.1
442119.0,28.1,10.4,12.0,3.3,53.8
271245.0,29.0,18.5,12.6,4.1,64.2
535146.0,24.5,8.8,10.2,5.0,48.5
228065.0,26.9,20.2,8.2,7.5,62.8
425391.0,23.0,13.2,8.9,6.1,51.2
269200.0,24.0,20.0,10.2,7.8,62.0
277644.0,26.0,14.0,9.4,7.2,56.6
358364.0,26.4,19.9,9.4,4.8,60.49999999999999
376783.0,27.7,13.7,11.3,1.1,53.8
461690.0,27.3,12.4,12.1,3.0,54.8
494719.0,26.9,10.9,11.0,2.4,51.2
548428.0,24.2,11.2,11.0,3.2,49.6
565279.0,26.5,11.6,14.0,3.6,55.7
313200.0,26.5,11.7,12.7,1.3,52.2
415424.0,24.8,11.5,11.6,2.3,50.2
480110.0,31.1,10.2,11.6,1.5,54.4
524585.0,20.8,13.4,8.4,4.1,46.7
250191.0,26.1,17.0,10.3,7.8,61.2
248378.0,23.0,17.9,9.5,9.7,60.1
220859.0,25.2,17.5,11.3,8.2,62.2
489806.0,26.8,12.8,12.2,1.5,53.3
501868.0,27.5,9.2,11.5,3.0,51.2
265461.0,24.4,17.6,9.4,9.3,60.7
529927.0,27.4,7.7,12.2,2.8,50.1
429560.0,23.6,11.0,9.9,4.2,48.7
408336.0,28.1,11.2,11.0,4.2,54.5
481764.0,20.8,11.5,7.6,5.6,45.5
565279.0,26.5,11.6,14.0,3.6,55.7
451921.0,26.7,11.4,11.8,4.7,54.60000000000001
461227.0,24.8,8.6,11.2,1.5,46.1
279960.0,26.4,8.7,11.7,0.7,47.5
396314.0,27.6,14.8,11.0,5.1,58.50000000000001
298525.0,25.4,14.8,10.1,6.5,56.8
272108.0,26.0,13.9,11.4,8.8,60.1
460571.0,27.7,12.0,11.5,3.1,54.3
283138.0,21.6,15.0,9.1,7.8,53.5
441497.0,23.4,9.8,9.5,4.2,46.900000000000006
258861.0,23.4,15.7,9.8,7.4,56.29999999999999
483253.0,26.0,10.4,11.9,5.4,53.7
459236.0,20.8,11.8,9.7,5.1,47.4
411641.0,24.4,13.5,9.1,6.0,53.0
405433.0,21.2,14.8,7.9,4.5,48.4
439851.0,22.8,10.8,10.1,2.6,46.3
508142.0,26.7,10.0,11.6,2.2,50.50000000000001
230778.0,27.0,10.6,12.0,3.1,52.7
481853.0,22.8,14.1,9.8,4.6,51.3
521844.0,27.2,9.2,10.8,2.9,50.1
443553.0,25.0,9.8,11.2,2.7,48.7
404547.0,29.5,14.5,12.5,3.0,59.5
298379.0,25.3,16.3,11.0,7.4,60.0
551705.0,25.6,8.9,11.3,3.8,49.6
253074.0,27.4,15.7,10.1,7.1,60.3
411810.0,28.1,11.2,11.6,4.4,55.3
268732.0,24.7,17.1,10.6,8.0,60.4
418698.0,22.7,12.7,8.8,6.8,51.0
525179.0,24.8,10.0,12.2,2.4,49.4
267523.0,25.4,13.8,11.9,1.8,52.9
297518.0,22.4,14.6,9.8,7.9,54.7
480955.0,27.6,13.1,10.9,6.4,58.0
411183.0,25.9,11.3,10.4,2.0,49.6
207471.0,22.8,17.5,14.2,4.3,58.8
240148.0,24.7,19.7,9.0,8.5,61.9
313100.0,28.1,13.6,11.4,2.5,55.6
285193.0,28.2,14.7,11.0,7.9,61.8
579218.0,26.0,8.5,10.9,2.6,48.0
222265.0,26.2,20.0,11.8,3.5,61.5
298942.0,24.2,15.8,10.5,6.7,57.2
224589.0,28.0,12.7,13.0,1.9,55.6
425512.0,26.4,8.6,11.7,0.9,47.6
574800.0,27.1,9.2,10.6,2.1,49.0
588410.0,23.9,11.5,10.7,4.1,50.2
298350.0,27.5,13.7,12.0,7.0,60.2
297295.0,26.9,16.7,8.4,7.5,59.49999999999999
404646.0,28.7,13.6,11.5,3.5,57.3
246950.0,22.2,18.8,11.0,8.0,60.0
559148.0,24.5,8.9,10.9,3.3,47.6
394580.0,27.6,12.8,12.5,1.0,53.900000000000006
508126.0,27.5,9.6,12.1,4.0,53.2
261358.0,30.1,7.7,10.5,1.4,49.7
456580.0,27.3,13.6,12.2,3.6,56.7
396676.0,28.5,14.6,10.3,5.6,59.00000000000001
292300.0,29.3,16.0,12.8,5.5,63.6
470596.0,26.0,9.6,11.5,1.4,48.5
467773.0,29.6,14.4,11.6,0.6,56.2
419113.0,27.9,10.9,11.7,4.5,55.0
400728.0,31.4,13.0,10.8,4.2,59.400000000000006
418946.0,19.7,13.9,8.4,6.1,48.1
442024.0,26.7,13.7,12.1,4.1,56.6
242096.0,25.4,15.9,11.8,7.6,60.7
351285.0,26.3,14.9,11.4,6.2,58.8
241156.0,28.4,9.8,10.2,0.1,48.50000000000001
292203.0,23.9,16.8,10.2,5.7,56.60000000000001
418866.0,22.0,12.2,7.9,5.6,47.7
488618.0,26.8,10.5,11.8,2.9,51.99999999999999
341517.0,30.9,13.3,15.4,4.8,64.4
403637.0,28.3,14.7,14.1,2.0,59.1
263479.0,24.6,13.4,8.9,7.6,54.5
529290.0,27.1,10.2,10.4,2.2,49.9
502080.0,28.7,7.9,12.4,2.0,51.0
297970.0,23.8,12.8,10.0,6.2,52.8
262734.0,26.8,16.1,11.6,6.9,61.400000000000006
208209.0,27.2,17.0,8.5,10.6,63.3
285091.0,24.7,16.3,11.4,8.5,60.9
292197.0,22.4,16.6,10.8,6.2,56.0
472750.0,27.0,12.2,12.0,3.2,54.400000000000006
369343.0,30.8,12.6,12.0,2.0,57.4
580582.0,24.5,15.4,12.1,2.2,54.2
284696.0,27.9,15.2,11.9,6.3,61.29999999999999
353637.0,27.7,16.2,12.3,5.0,61.2
282892.0,27.8,20.1,10.5,5.9,64.30000000000001
239894.0,25.0,17.1,9.1,9.0,60.2
552863.0,26.8,11.6,9.1,2.6,50.1
311836.0,31.0,15.0,12.8,5.0,63.8
432793.0,27.4,12.3,11.8,2.2,53.7
288071.0,26.4,16.9,10.7,1.1,55.1
499369.0,26.1,11.3,11.5,4.5,53.400000000000006
536046.0,28.4,13.2,10.8,5.8,58.19999999999999
459375.0,24.8,9.4,12.4,0.9,47.5
405306.0,27.1,12.2,12.1,4.9,56.3
206594.0,29.6,13.9,11.8,2.0,57.3
280832.0,25.3,10.6,12.0,1.6,49.5
471862.0,30.7,14.5,11.4,4.9,61.5
387183.0,23.7,11.4,10.9,4.6,50.6
285815.0,29.5,15.7,12.1,6.4,63.7
