basari_sirasi,ayt_matematik,ayt_kimya,ayt_biyoloji,ayt_fizik,toplam_net
98080.0,25.6,7.6,6.3,7.8,47.3
126297.0,25.8,7.7,5.8,6.0,45.3
105432.0,25.8,7.9,7.2,8.8,49.7
162238.0,21.7,5.6,5.3,5.3,37.89999999999999
79705.0,26.2,8.8,8.9,10.0,53.9
131813.0,22.7,6.4,6.3,8.1,43.5
102868.0,17.7,6.2,9.0,7.4,40.3
111750.0,16.8,5.9,7.4,7.7,37.8
65562.0,22.0,7.5,9.2,9.9,48.6
62651.0,21.2,7.5,8.9,8.4,46.0
102825.0,18.3,6.3,7.8,8.4,40.8
57060.0,24.1,8.6,8.6,10.7,52.0
94751.0,30.0,7.7,7.1,6.8,51.6
86622.0,30.2,6.5,6.8,6.5,50.0
86096.0,31.3,8.4,7.1,5.8,52.6
59030.0,24.6,7.2,10.0,11.0,52.8
144478.0,21.6,6.2,6.0,8.1,41.9
83445.0,19.8,6.4,8.4,8.4,43.0
159647.0,21.2,6.7,5.4,3.0,36.3
86622.0,30.2,6.5,6.8,6.5,50.0
91967.0,27.7,8.5,7.7,7.5,51.400000000000006
128112.0,20.4,4.0,6.2,5.5,36.1
98456.0,19.0,5.6,7.0,7.8,39.4
108480.0,28.5,7.7,6.4,5.8,48.4
94439.0,27.0,7.7,6.1,8.8,49.60000000000001
154639.0,15.7,5.0,7.1,7.4,35.2
102507.0,18.4,6.2,4.5,7.2,36.3
77353.0,23.8,4.5,6.8,10.2,45.3
126298.0,24.7,7.1,7.7,4.0,43.5
126151.0,23.2,7.2,6.7,8.0,45.1
115814.0,23.4,7.3,6.3,8.5,45.5
114115.0,18.0,5.9,7.5,8.1,39.5
99116.0,17.2,4.5,7.2,8.8,37.7
132542.0,21.9,6.4,6.5,7.6,42.4
102085.0,25.5,7.8,7.0,9.4,49.7
102731.0,17.9,6.2,7.9,8.2,40.2
106580.0,20.2,6.0,7.9,7.5,41.6
132020.0,23.4,8.1,6.2,3.9,41.6
82786.0,25.3,9.6,8.0,10.1,53.0
123557.0,15.2,5.3,8.2,7.8,36.5
126189.0,23.5,7.7,7.2,6.5,44.9
88343.0,29.2,9.1,7.6,5.8,51.7
103900.0,23.9,8.0,6.8,8.8,47.5
146083.0,27.3,4.3,5.5,3.1,40.2
104529.0,19.2,5.6,8.2,8.0,41.0
98623.0,18.5,5.4,7.5,6.2,37.6
75601.0,26.7,8.2,7.6,9.8,52.3
147552.0,21.3,7.0,5.6,8.9,42.8
142435.0,22.6,5.9,5.5,7.1,41.1
118665.0,23.8,6.9,6.4,6.6,43.7
54591.0,24.3,8.2,7.6,10.6,50.7
69250.0,21.4,7.2,8.7,9.2,46.5
146364.0,18.5,6.9,7.6,6.1,39.1
108090.0,17.2,5.8,7.6,7.9,38.5
146381.0,21.9,6.4,6.0,7.8,42.1
152761.0,21.3,5.2,6.9,7.6,41.0
62297.0,22.5,7.8,9.0,9.9,49.2
157858.0,23.1,6.0,5.5,5.0,39.6
143036.0,22.5,5.3,4.9,6.9,39.6
159231.0,22.1,6.1,5.4,4.6,38.2
181610.0,22.0,6.3,5.3,4.1,37.7
159708.0,21.6,5.4,6.4,6.3,39.7
168619.0,21.0,5.3,4.8,7.2,38.3
187923.0,20.2,4.8,4.8,5.3,35.1
88071.0,28.8,8.8,7.5,6.7,51.8
167652.0,19.5,5.7,6.2,4.5,35.9
117724.0,26.8,7.3,6.2,6.3,46.6
125797.0,20.3,6.4,6.0,7.3,40.0
135985.0,21.2,7.3,6.0,5.9,40.4
180693.0,21.2,5.4,5.1,4.2,35.900000000000006
94138.0,17.1,5.3,8.8,8.9,40.1
170410.0,22.4,6.1,4.9,4.0,37.4
110403.0,27.8,7.7,6.4,5.9,47.8
111727.0,23.5,7.8,7.1,8.0,46.4
182559.0,22.1,6.6,5.3,4.5,38.5
156464.0,19.8,6.2,5.6,8.6,40.2
104213.0,28.2,7.7,6.8,6.0,48.7
118883.0,23.8,7.0,5.9,7.6,44.3
92461.0,29.5,7.9,7.8,6.7,51.9
144189.0,27.8,5.4,3.8,4.8,41.8
176506.0,17.4,5.5,5.8,6.3,35.0
162912.0,19.6,6.1,5.6,5.8,37.1
118719.0,26.5,7.2,6.3,5.6,45.6
100372.0,25.6,8.1,6.9,8.3,48.900000000000006
94755.0,17.6,6.1,8.5,9.1,41.3
90406.0,19.2,6.8,8.7,7.8,42.5
170898.0,24.0,7.1,5.9,3.3,40.3
96455.0,23.2,8.7,7.3,9.9,49.1
61202.0,24.2,7.4,7.6,10.0,49.2
127546.0,23.5,6.6,7.1,6.0,43.2
90889.0,25.7,8.9,7.1,11.2,52.900000000000006
103610.0,23.8,7.3,6.2,9.3,46.60000000000001
64663.0,23.6,9.1,9.8,11.1,53.6
67116.0,21.4,7.4,9.2,10.2,48.2
125423.0,24.7,6.4,5.8,7.5,44.4
68103.0,21.7,7.4,8.9,10.0,48.0
56309.0,24.4,8.6,9.5,11.5,54.0
117219.0,15.0,5.4,8.7,7.4,36.5
77947.0,19.0,7.8,9.5,8.3,44.6
53133.0,23.6,8.1,9.8,10.0,51.5
119401.0,23.7,6.9,6.3,8.5,45.4
175185.0,19.3,5.8,5.9,5.8,36.8
164691.0,19.4,6.7,4.8,6.1,37.0
163574.0,21.4,7.7,5.3,5.5,39.9
182455.0,19.8,4.8,4.6,6.0,35.2
98262.0,28.8,8.3,7.3,6.2,50.6
84725.0,19.2,7.0,7.3,9.7,43.2
77949.0,29.0,8.9,9.0,6.9,53.8
165210.0,21.9,5.6,5.1,5.7,38.3
130330.0,15.6,5.4,7.3,7.4,35.7
90406.0,30.4,7.9,8.7,4.4,51.4
149196.0,23.2,5.4,4.4,5.7,38.7
128055.0,26.0,7.2,6.4,5.7,45.3
161212.0,20.2,7.0,6.3,8.6,42.1
100554.0,30.8,7.7,6.6,4.9,50.0
99569.0,23.0,6.9,6.5,8.8,45.2
127935.0,20.4,6.5,8.3,7.1,42.3
111483.0,18.0,5.8,6.9,8.3,39.0
100739.0,17.6,6.7,7.9,8.9,41.1
75377.0,26.0,6.9,7.6,8.1,48.6
50187.0,23.1,7.8,9.5,10.1,50.50000000000001
165959.0,19.7,8.0,5.3,4.7,37.7
84840.0,30.0,8.3,7.2,6.8,52.3
183811.0,21.0,5.2,4.6,5.1,35.9
142759.0,22.1,5.9,5.3,4.3,37.6
80721.0,27.9,8.5,6.9,9.9,53.2
150824.0,20.2,5.1,7.1,7.7,40.1
108924.0,27.5,8.2,7.4,5.4,48.5
187257.0,22.7,5.5,5.0,4.5,37.7
132777.0,24.9,7.7,6.6,9.9,49.1
68682.0,22.3,7.0,9.2,9.1,47.6
130958.0,24.7,6.8,6.0,4.8,42.3
155642.0,18.7,7.1,4.6,6.9,37.3
91307.0,18.8,6.6,7.8,8.9,42.1
78957.0,19.6,6.8,9.0,8.4,43.8
139863.0,21.6,6.3,6.2,8.0,42.1
51175.0,24.7,7.6,10.3,9.8,52.39999999999999
70746.0,21.8,8.6,8.9,10.8,50.1
121227.0,17.5,5.3,7.0,7.3,37.1
121456.0,21.3,6.8,6.2,9.3,43.60000000000001
107785.0,20.2,4.0,6.8,11.5,42.5
141257.0,21.8,6.8,5.6,8.0,42.2
98215.0,28.8,8.4,6.8,6.0,50.0
121769.0,26.9,8.0,6.9,5.4,47.2
69737.0,21.3,7.4,9.1,9.3,47.10000000000001
99899.0,28.3,8.1,6.8,5.9,49.1
121007.0,26.3,7.1,6.0,6.6,46.0
155706.0,20.4,7.1,5.2,3.6,36.3
105407.0,16.7,6.1,7.1,8.3,38.2
89587.0,19.2,7.8,8.3,10.1,45.4
112874.0,16.4,7.2,8.6,7.9,40.1
133488.0,21.2,6.3,6.4,8.0,41.9
120623.0,16.8,5.5,7.1,8.3,37.7
112984.0,25.9,7.5,6.5,6.5,46.4
131517.0,26.5,8.2,5.8,5.3,45.8
157504.0,23.1,6.6,5.4,3.5,38.6
71627.0,21.1,7.5,8.5,8.9,46.0
135550.0,21.5,6.6,6.1,7.2,41.400000000000006
70422.0,30.9,8.5,8.6,5.7,53.7
132572.0,21.6,7.3,6.3,7.2,42.400000000000006
78748.0,20.5,6.0,10.3,8.8,45.6
100372.0,25.6,8.1,6.9,8.3,48.900000000000006
184337.0,17.9,6.0,6.0,9.0,38.9
117303.0,24.0,7.5,6.8,9.3,47.6
154536.0,24.5,7.2,6.4,4.7,42.8
107169.0,23.6,7.9,6.6,8.4,46.5
120193.0,28.5,7.4,6.2,5.4,47.5
108842.0,25.5,7.6,6.7,8.6,48.400000000000006
91720.0,17.0,6.9,7.8,9.1,40.8
117624.0,26.3,7.5,6.0,5.5,45.3
151079.0,21.8,6.8,6.3,3.9,38.8
129907.0,19.7,7.4,6.1,8.3,41.5
163070.0,21.9,5.8,5.2,4.9,37.8
99461.0,30.9,8.2,6.9,6.1,52.1
83949.0,26.2,8.3,7.1,9.9,51.5
140710.0,20.5,7.2,4.7,7.4,39.8
89387.0,22.7,7.0,9.2,10.4,49.3
182455.0,19.8,4.8,4.6,6.0,35.2
61136.0,20.0,6.9,9.4,11.9,48.2
129176.0,20.1,5.5,6.5,8.3,40.400000000000006
113948.0,25.1,9.3,5.3,5.4,45.1
122819.0,21.0,6.4,7.9,9.8,45.1
145200.0,20.8,6.3,6.6,5.8,39.5
181172.0,23.5,6.5,4.9,4.1,39.0
158160.0,21.4,6.0,4.9,6.7,39.0
130451.0,21.3,6.9,6.5,8.5,43.2
107005.0,28.8,7.8,6.9,5.4,48.9
90822.0,20.8,7.8,8.8,10.4,47.8
89543.0,16.8,8.5,10.5,5.2,41.0
168558.0,19.1,6.3,6.1,5.6,37.1
166666.0,21.2,6.2,5.1,5.0,37.5
179079.0,17.3,7.1,9.2,7.4,40.99999999999999
122530.0,18.5,6.4,7.5,7.7,40.1
147491.0,21.2,5.8,5.8,6.6,39.4
93255.0,25.1,8.0,7.4,9.0,49.5
158381.0,22.0,7.2,7.0,5.6,41.8
147552.0,21.3,7.0,5.6,8.9,42.8
103718.0,25.8,7.4,5.6,9.7,48.5
71072.0,21.2,7.1,8.8,9.7,46.8
160129.0,23.1,6.7,5.0,4.1,38.9
86724.0,26.0,8.1,7.2,9.8,51.10000000000001
146059.0,22.4,6.1,5.4,6.9,40.8
118813.0,26.2,7.4,6.3,5.0,44.9
56867.0,22.5,7.8,9.5,10.1,49.9
121326.0,23.6,7.5,6.6,9.8,47.5
183316.0,19.5,5.8,5.5,4.7,35.5
171383.0,20.8,7.1,5.0,4.1,37.0
101687.0,26.0,6.9,6.2,9.5,48.6
180760.0,18.9,5.3,5.1,6.6,35.9
104617.0,28.0,7.6,7.1,6.9,49.6
154639.0,15.7,5.0,7.1,7.4,35.2
132624.0,15.3,5.3,7.5,7.4,35.5
110403.0,27.8,7.7,6.4,5.9,47.8
131827.0,26.3,6.8,5.3,4.6,43.0
74058.0,28.0,8.3,6.5,9.9,52.7
103900.0,23.9,8.0,6.8,8.8,47.5
104499.0,28.3,7.8,6.5,6.4,49.0
71632.0,28.4,8.5,6.7,10.6,54.2
148205.0,23.4,7.5,6.7,9.3,46.900000000000006
179305.0,18.7,5.0,4.7,7.2,35.6
100389.0,17.5,5.8,7.6,7.7,38.6
83727.0,16.9,7.4,8.1,9.2,41.6
157833.0,18.8,5.6,6.0,6.9,37.3
105329.0,23.6,8.3,6.0,7.3,45.2
181604.0,21.8,6.0,5.1,4.1,37.0
185089.0,20.1,4.8,5.4,8.0,38.3
130104.0,19.2,7.6,7.8,8.3,42.89999999999999
87123.0,32.2,8.2,5.7,8.1,54.20000000000001
121056.0,23.6,7.3,6.5,8.0,45.400000000000006
115041.0,16.4,5.5,7.7,6.7,36.3
99569.0,23.0,6.9,6.5,8.8,45.2
114115.0,18.0,5.9,7.5,8.1,39.5
157796.0,22.7,8.2,5.5,3.7,40.1
98844.0,19.0,6.5,7.9,7.9,41.3
152761.0,21.3,5.2,6.9,7.6,41.0
132224.0,19.0,6.7,7.5,8.2,41.400000000000006
151953.0,20.0,6.1,6.0,6.9,39.0
141348.0,20.7,6.1,6.1,7.5,40.4
143409.0,23.1,6.6,6.2,7.6,43.50000000000001
120737.0,22.1,5.8,8.1,6.5,42.5
51511.0,23.2,8.1,9.4,10.0,50.7
50895.0,23.5,7.8,9.5,9.9,50.7
190580.0,18.9,5.6,6.1,5.1,35.7
76962.0,18.8,8.1,8.7,8.4,43.99999999999999
134442.0,21.5,6.9,6.0,7.3,41.7
85903.0,18.9,6.6,8.2,8.4,42.1
125571.0,19.3,6.7,7.4,6.8,40.2
144234.0,20.8,6.6,6.1,7.3,40.8
112189.0,27.5,7.7,6.5,5.0,46.7
53028.0,23.1,9.0,10.2,10.4,52.7
115041.0,16.4,5.5,7.7,6.7,36.3
179305.0,18.7,5.0,4.7,7.2,35.6
82322.0,29.2,7.7,6.0,10.0,52.9
142060.0,20.5,6.4,5.5,8.1,40.5
98844.0,19.0,6.5,7.9,7.9,41.3
67993.0,30.3,7.4,6.1,10.8,54.60000000000001
158560.0,19.8,5.4,5.1,8.2,38.5
87995.0,19.5,6.5,8.0,8.9,42.9
164485.0,23.0,6.6,4.5,4.5,38.6
151993.0,23.2,6.9,4.8,5.1,40.0
147439.0,23.4,2.9,6.4,6.1,38.8
93088.0,25.5,8.3,7.3,8.9,49.99999999999999
116008.0,26.7,8.3,6.3,4.5,45.8
98859.0,27.3,8.3,7.2,5.9,48.7
95823.0,19.2,6.7,8.1,10.0,44.0
68887.0,19.8,7.5,9.4,9.8,46.5
108227.0,24.5,8.8,5.5,8.3,47.1
130451.0,21.3,6.9,6.5,8.5,43.2
52405.0,20.6,8.1,9.4,11.2,49.3
91878.0,27.4,8.4,8.3,6.9,50.99999999999999
148797.0,25.9,6.3,5.1,3.7,41.0
95249.0,29.4,7.6,6.1,6.8,49.9
70078.0,24.1,7.9,6.8,9.1,47.9
120663.0,23.7,3.5,5.1,5.4,37.7
110760.0,23.6,7.5,7.0,9.1,47.2
156737.0,22.7,6.6,5.2,4.3,38.8
79544.0,21.4,7.1,8.8,9.0,46.3
121007.0,26.3,7.1,6.0,6.6,46.0
148947.0,22.0,6.6,6.1,4.7,39.400000000000006
168181.0,22.0,5.7,4.9,6.0,38.6
101790.0,24.1,7.4,6.6,9.4,47.5
129966.0,22.9,6.9,6.2,7.0,43.0
79834.0,18.9,6.6,8.8,8.9,43.2
156734.0,23.7,7.2,5.3,4.1,40.3
90308.0,19.6,5.2,8.0,8.9,41.7
130108.0,25.5,7.6,6.2,4.3,43.6
194882.0,21.1,6.3,5.3,2.8,35.5
123127.0,16.5,4.9,7.3,7.4,36.1
55434.0,22.3,8.1,9.8,10.3,50.5
159766.0,18.6,6.3,5.1,7.5,37.5
64639.0,18.6,8.0,10.8,9.8,47.2
91472.0,23.0,8.7,8.5,8.6,48.8
122530.0,18.5,6.4,7.5,7.7,40.1
150427.0,23.3,6.9,5.5,3.7,39.400000000000006
75601.0,26.7,8.2,7.6,9.8,52.3
119811.0,27.6,7.2,6.4,4.7,45.900000000000006
166636.0,20.4,6.3,6.2,4.6,37.5
88831.0,33.2,7.9,6.4,7.0,54.5
70521.0,20.6,7.2,9.5,9.2,46.5
69636.0,30.9,6.9,9.3,7.3,54.39999999999999
162549.0,20.8,6.4,5.6,8.4,41.2
192599.0,19.0,3.8,6.1,7.3,36.2
109540.0,18.0,5.8,7.3,8.3,39.400000000000006
81043.0,31.3,7.8,7.9,7.2,54.2
88723.0,24.4,8.4,7.3,9.7,49.8
85277.0,25.5,8.4,7.5,10.6,52.0
101687.0,26.0,6.9,6.2,9.5,48.6
101790.0,24.1,7.4,6.6,9.4,47.5
93168.0,18.3,6.8,8.0,9.4,42.5
58010.0,24.3,8.4,8.3,9.4,50.4
136898.0,21.5,8.1,7.7,6.3,43.6
87617.0,32.4,7.3,6.0,5.8,51.49999999999999
78929.0,30.3,8.4,7.5,7.0,53.2
131266.0,21.3,6.5,6.8,8.6,43.2
103472.0,17.8,5.9,7.8,8.2,39.7
149307.0,19.9,6.8,6.6,7.1,40.4
66141.0,21.8,7.2,8.2,9.9,47.1
120295.0,18.0,6.3,7.4,9.0,40.7
97852.0,27.8,9.0,5.8,6.3,48.89999999999999
80949.0,26.6,7.8,8.4,10.6,53.4
159647.0,21.2,6.7,5.4,3.0,36.3
148115.0,21.9,7.2,6.5,8.2,43.8
113090.0,22.5,7.1,7.1,10.1,46.8
104702.0,17.3,5.9,8.0,7.7,38.900000000000006
87789.0,25.6,7.7,7.4,10.7,51.400000000000006
97286.0,17.4,6.4,8.3,8.0,40.1
132067.0,26.2,6.4,5.5,5.8,43.9
82179.0,19.5,7.6,8.4,9.3,44.8
67749.0,27.3,8.8,7.7,10.7,54.5
172305.0,19.3,5.1,5.5,6.1,36.0
106096.0,17.0,5.8,8.2,7.7,38.7
110146.0,13.1,8.5,8.9,9.0,39.5
111402.0,17.0,5.8,7.8,7.9,38.5
169115.0,21.2,6.7,5.8,2.4,36.1
87188.0,19.7,6.4,8.0,8.6,42.7
156737.0,22.7,6.6,5.2,4.3,38.8
143053.0,22.5,6.5,5.9,4.3,39.2
93244.0,23.9,8.5,8.0,9.2,49.6
145545.0,23.6,7.0,6.2,4.0,40.8
169017.0,19.7,5.1,5.6,5.3,35.7
92134.0,23.6,7.1,7.5,10.5,48.7
88103.0,29.6,8.7,7.4,6.4,52.1
140433.0,23.9,7.2,6.3,3.3,40.7
158286.0,22.3,7.1,6.6,2.2,38.2
157490.0,20.0,6.3,5.9,9.5,41.7
82366.0,30.3,8.2,6.9,7.2,52.6
113868.0,21.3,7.2,7.9,9.1,45.5
77794.0,21.0,7.0,6.5,9.5,44.0
161327.0,22.2,5.7,5.1,5.2,38.2
97583.0,27.9,7.6,6.4,4.5,46.4
178461.0,20.5,6.4,5.7,3.6,36.2
111028.0,16.2,6.0,7.8,8.1,38.1
84725.0,19.2,7.0,7.3,9.7,43.2
157779.0,23.4,5.2,5.7,3.3,37.6
126739.0,27.3,7.2,6.4,6.7,47.6
153639.0,20.8,5.2,5.7,4.0,35.7
162507.0,23.3,5.8,4.9,4.5,38.5
95661.0,28.4,8.8,7.5,6.6,51.3
163574.0,21.4,7.7,5.3,5.5,39.9
76136.0,21.3,5.9,7.7,8.3,43.2
127549.0,25.9,6.9,6.5,4.8,44.1
109811.0,18.2,6.8,8.4,9.4,42.8
117149.0,17.0,5.8,7.4,7.8,38.0
99785.0,19.5,6.1,7.8,8.9,42.3
108794.0,18.5,5.8,8.1,7.2,39.6
121272.0,27.8,7.1,5.9,4.9,45.7
124063.0,25.9,7.0,6.2,5.9,45.0
145176.0,20.7,5.5,5.9,8.3,40.400000000000006
109811.0,18.2,6.8,8.4,9.4,42.8
128581.0,22.8,7.1,6.0,7.7,43.6
105178.0,19.9,6.0,7.4,5.8,39.1
83919.0,27.0,8.9,8.0,7.8,51.7
67656.0,19.2,7.5,8.4,10.0,45.1
83529.0,20.0,6.9,8.4,8.4,43.7
130202.0,23.1,5.9,5.6,8.6,43.2
138037.0,21.8,7.3,6.4,9.5,45.0
159220.0,22.4,5.9,5.4,5.1,38.8
169540.0,16.2,7.0,7.2,5.8,36.2
118267.0,16.0,5.2,7.4,8.2,36.8
66849.0,21.9,7.4,9.5,9.4,48.2
60178.0,24.0,7.6,9.3,10.9,51.8
183316.0,19.5,5.8,5.5,4.7,35.5
105894.0,23.7,7.4,6.7,9.0,46.8
145502.0,22.1,6.9,6.1,7.2,42.3
98267.0,23.9,7.7,7.3,9.1,48.0
106903.0,25.0,7.3,6.3,8.7,47.3
79544.0,21.4,7.1,8.8,9.0,46.3
173462.0,18.6,6.0,5.5,6.2,36.3
83979.0,20.0,5.7,8.7,9.5,43.9
83665.0,30.3,7.2,7.7,6.6,51.8
67382.0,22.1,8.0,8.5,10.9,49.5
69205.0,21.3,7.0,8.7,9.6,46.6
153428.0,22.2,7.0,5.6,4.2,39.0
90656.0,25.6,7.9,6.9,9.6,50.0
119171.0,15.4,6.1,7.0,8.4,36.9
87939.0,19.1,7.0,8.8,8.1,43.00000000000001
98003.0,29.2,7.7,6.7,6.6,50.2
137664.0,22.6,5.5,4.1,8.3,40.5
140722.0,20.5,6.4,5.8,8.1,40.8
78964.0,21.5,6.4,9.1,9.6,46.6
90685.0,31.0,8.6,6.4,7.7,53.7
147688.0,20.4,6.7,6.3,7.8,41.2
53925.0,23.7,7.9,9.6,10.1,51.3
107116.0,24.0,6.7,6.9,6.7,44.3
125202.0,26.9,7.4,6.5,5.8,46.6
125803.0,25.6,7.1,5.6,5.9,44.2
82545.0,19.9,7.5,7.9,9.0,44.3
73862.0,22.5,6.4,7.7,9.0,45.6
81249.0,30.1,8.2,7.2,7.7,53.2
127549.0,25.9,6.9,6.5,4.8,44.1
77226.0,20.1,6.8,9.8,10.0,46.7
111320.0,18.5,3.2,7.2,6.8,35.7
162584.0,21.7,6.4,5.2,4.6,37.900000000000006
96304.0,15.1,7.2,9.3,6.3,37.9
109675.0,23.5,7.0,6.3,9.8,46.6
84810.0,29.6,9.3,8.3,6.5,53.7
73883.0,27.0,8.6,7.5,10.3,53.400000000000006
94310.0,29.4,8.0,7.0,5.5,49.9
133951.0,24.6,6.2,5.7,5.7,42.2
155774.0,21.4,5.4,4.9,7.7,39.4
96062.0,29.4,7.9,6.7,6.7,50.7
91417.0,25.2,8.1,7.5,9.8,50.6
99724.0,18.6,6.9,8.6,8.0,42.1
120570.0,15.6,4.9,7.3,8.0,35.8
102933.0,16.0,5.5,9.2,10.2,40.9
91081.0,18.1,6.9,8.5,9.2,42.7
131813.0,22.7,6.4,6.3,8.1,43.5
83665.0,30.3,7.2,7.7,6.6,51.8
109028.0,24.1,7.7,7.0,9.2,48.0
113855.0,17.9,5.9,7.3,8.1,39.2
78266.0,29.3,5.2,6.6,11.6,52.7
91162.0,27.8,9.1,7.7,6.7,51.3
84854.0,18.9,6.2,8.6,9.6,43.3
140730.0,21.7,7.8,8.3,4.2,42.0
51245.0,23.8,7.6,9.5,10.1,51.0
96464.0,19.8,6.9,7.9,9.3,43.900000000000006
91569.0,28.0,8.3,7.4,6.0,49.7
177613.0,21.2,5.6,5.0,3.8,35.599999999999994
75131.0,29.2,7.4,6.4,9.1,52.1
137123.0,21.0,8.0,6.7,4.4,40.1
81169.0,22.4,6.3,8.0,7.9,44.6
106601.0,24.2,7.7,6.7,9.5,48.1
126405.0,23.6,6.9,6.4,9.3,46.2
106443.0,26.2,7.0,6.7,8.0,47.900000000000006
173721.0,19.3,5.2,5.1,6.6,36.2
141959.0,21.2,6.4,6.0,4.1,37.7
159647.0,21.2,6.7,5.4,3.0,36.3
72526.0,25.6,9.0,5.5,12.8,52.900000000000006
142953.0,21.4,6.1,5.9,6.5,39.9
187267.0,19.0,4.4,4.7,7.2,35.3
96062.0,29.4,7.9,6.7,6.7,50.7
68103.0,21.7,7.4,8.9,10.0,48.0
159416.0,21.8,6.1,5.6,3.5,37.0
143253.0,20.8,6.4,6.3,7.5,41.0
125211.0,25.5,6.7,6.2,5.7,44.10000000000001
52679.0,23.4,7.8,10.0,11.0,52.2
143036.0,22.5,5.3,4.9,6.9,39.6
122783.0,24.0,6.9,7.0,9.5,47.4
148657.0,26.3,7.7,6.2,5.3,45.5
77950.0,27.4,8.7,7.8,10.3,54.19999999999999
127088.0,26.5,6.3,5.7,4.9,43.4
67749.0,27.3,8.8,7.7,10.7,54.5
142770.0,19.8,8.2,7.2,6.8,42.0
77947.0,19.0,7.8,9.5,8.3,44.6
90171.0,31.0,6.9,5.8,6.9,50.6
59411.0,21.4,8.3,8.3,10.7,48.7
88143.0,29.8,7.9,7.1,6.4,51.2
120034.0,23.2,8.1,6.7,5.3,43.3
113948.0,25.1,9.3,5.3,5.4,45.1
155095.0,22.5,6.4,5.7,5.2,39.8
73251.0,28.8,9.6,5.4,10.3,54.1
120596.0,16.6,5.4,7.9,6.8,36.7
90830.0,29.5,8.1,6.6,7.1,51.3
155371.0,22.9,7.0,6.2,4.5,40.6
118428.0,23.2,7.8,6.3,8.4,45.7
51511.0,23.2,8.1,9.4,10.0,50.7
129538.0,21.0,7.0,6.5,7.8,42.3
127043.0,16.5,5.4,7.5,7.8,37.2
82007.0,24.8,8.7,7.3,10.2,51.0
111028.0,16.2,6.0,7.8,8.1,38.1
85903.0,18.9,6.6,8.2,8.4,42.1
65660.0,22.1,7.2,8.2,10.2,47.7
52421.0,22.4,8.3,9.6,9.4,49.7
107169.0,23.6,7.9,6.6,8.4,46.5
141224.0,20.3,6.8,6.5,7.4,41.0
153997.0,23.4,6.9,5.0,4.7,40.0
153639.0,20.8,5.2,5.7,4.0,35.7
71773.0,20.9,7.0,8.8,9.6,46.3
71650.0,21.6,5.8,8.4,9.6,45.400000000000006
58922.0,22.3,7.8,9.6,9.7,49.400000000000006
94027.0,18.4,6.8,7.8,8.1,41.1
107616.0,24.2,7.4,7.0,8.7,47.3
52711.0,21.8,9.7,9.8,10.2,51.5
109811.0,18.2,6.8,8.4,9.4,42.8
189538.0,21.4,4.9,6.3,5.6,38.2
169444.0,21.7,6.3,5.4,3.2,36.6
55000.0,23.7,8.9,9.8,11.6,54.00000000000001
74762.0,20.3,7.3,8.6,9.6,45.8
144234.0,20.8,6.6,6.1,7.3,40.8
110403.0,27.8,7.7,6.4,5.9,47.8
126607.0,22.1,6.8,7.0,7.2,43.10000000000001
105245.0,26.9,8.1,6.5,6.1,47.6
138340.0,20.7,7.0,6.3,5.7,39.7
83445.0,19.8,6.4,8.4,8.4,43.0
130958.0,24.7,6.8,6.0,4.8,42.3
74207.0,27.8,8.0,7.6,10.3,53.7
140621.0,24.4,7.1,6.1,3.7,41.3
144278.0,15.8,5.4,7.9,8.1,37.2
100419.0,18.4,5.4,7.3,7.2,38.3
141174.0,21.4,7.9,6.2,5.4,40.9
96430.0,19.4,5.6,8.7,8.3,42.0
158160.0,21.4,6.0,4.9,6.7,39.0
119058.0,16.6,5.8,7.4,7.3,37.1
121233.0,24.3,6.7,5.9,7.6,44.5
105870.0,26.6,8.0,8.0,5.6,48.2
100935.0,18.8,6.5,8.5,8.6,42.4
109540.0,18.0,5.8,7.3,8.3,39.400000000000006
116008.0,26.7,8.3,6.3,4.5,45.8
143253.0,20.8,6.4,6.3,7.5,41.0
58010.0,24.3,8.4,8.3,9.4,50.4
123557.0,15.2,5.3,8.2,7.8,36.5
68137.0,21.4,8.6,8.9,7.5,46.4
117624.0,26.3,7.5,6.0,5.5,45.3
73158.0,22.1,7.4,8.0,9.5,47.0
56043.0,22.5,8.1,10.0,10.3,50.900000000000006
90406.0,30.4,7.9,8.7,4.4,51.4
50727.0,23.1,7.9,9.1,10.4,50.5
177360.0,20.8,4.9,5.9,3.8,35.4
156412.0,21.2,5.2,5.6,6.6,38.6
121007.0,26.3,7.1,6.0,6.6,46.0
119058.0,16.6,5.8,7.4,7.3,37.1
78964.0,21.5,6.4,9.1,9.6,46.6
97765.0,28.6,8.4,7.1,6.3,50.4
59350.0,23.5,8.6,8.9,11.1,52.1
108157.0,25.1,7.5,7.7,7.5,47.8
77760.0,22.0,7.0,6.8,8.5,44.3
70180.0,33.3,8.6,6.8,6.2,54.9
125400.0,25.2,8.0,6.8,6.5,46.5
194882.0,21.1,6.3,5.3,2.8,35.5
147928.0,24.1,6.8,5.9,6.0,42.8
140232.0,24.6,6.9,5.6,6.0,43.1
164198.0,16.9,5.6,5.7,8.7,36.9
78929.0,30.3,8.4,7.5,7.0,53.2
102681.0,24.1,7.4,6.9,9.7,48.1
167145.0,22.1,5.7,6.1,3.3,37.2
88797.0,28.8,8.5,7.4,6.4,51.1
109379.0,30.9,7.1,6.2,6.4,50.6
74459.0,28.5,8.5,7.5,9.6,54.1
120118.0,27.0,5.4,6.5,4.6,43.5
